rule,mean_human,mean_llm,std_human,std_llm,difference,abs_difference,docs_human,docs_llm,docs_total,pct_human,pct_llm,mann_whitney_u,p_value,cohens_d,significant_005,significant_001,characteristic_of
"NOUN(*, PROPN/nmod:como, PROPN/nmod:como)",0.0005268186752519329,0.009308714655464186,0.0094981870921834,0.034041854148353055,-0.008781895980212253,0.008781895980212253,18,393,411,0.3343239227340267,7.291280148423006,13501839.0,5.453843199823355e-79,-0.35140751633014417,True,True,llm
VERB(*),0.04362982420611691,0.03486356106695116,0.023572336983874138,0.009809963902931254,0.008766263139165752,0.008766263139165752,5031,5364,10395,93.44353640416047,99.51762523191094,19620617.0,5.309802391755174e-220,0.485559199826152,True,True,human
"ADJ(*, NOUN/obl:a)",0.0060635464756191035,0.014799889319965618,0.02915040754081028,0.038876210575991346,-0.008736342844346514,0.008736342844346514,260,725,985,4.829123328380386,13.450834879406308,13273374.0,5.511258000448532e-53,-0.25426519941901343,True,True,llm
"PROPN(*, PROPN/nmod:em)",0.0037229844601964664,0.012327909365605598,0.0242131556664045,0.03683045857252917,-0.008604924905409131,0.008604924905409131,139,576,715,2.5817236255572067,10.686456400742115,13349801.0,2.7434732583950767e-62,-0.2760911922575673,True,True,llm
"VERB(VERB/ccomp:speech, *)",0.0049429884206719675,0.01348585521805663,0.026971468930391998,0.036239801731062046,-0.008542866797384661,0.008542866797384661,194,681,875,3.6032689450222883,12.634508348794062,13229455.0,6.152826690048798e-63,-0.26743619200280067,True,True,llm
"ADJ(NOUN/nsubj, *)",0.010520073309240903,0.018783738878436235,0.03589503276317545,0.03859664330758286,-0.008263665569195331,0.008263665569195331,517,1095,1612,9.602526002971768,20.31539888682746,13014390.5,2.1026180125668218e-50,-0.2217223908966417,True,True,llm
"NOUN(*, NOUN/nmod:por)",0.0083145215858191,0.01647737396461208,0.0334711599092602,0.03769350502287172,-0.008162852378792981,0.008162852378792981,376,909,1285,6.983655274888559,16.86456400742115,13114640.0,3.238877689071275e-53,-0.2290047286676069,True,True,llm
"PROPN(*, NOUN/conj:e)",0.007933970545451889,0.015986692295028967,0.031517634602480096,0.0371693180862568,-0.008052721749577078,0.008052721749577078,355,879,1234,6.593610698365527,16.307977736549166,13161737.5,1.529164720119434e-51,-0.23368629562550947,True,True,llm
"NOUN(*, NOUN/nmod:entre)",0.002435341135346469,0.010347517815560571,0.022368053422901216,0.037084477383788894,-0.007912176680214102,0.007912176680214102,88,419,507,1.6344725111441307,7.77365491651206,13621163.0,6.863323843794267e-51,-0.2583700799654654,True,True,llm
"NOUN(*, NOUN/nmod:de, PROPN/nmod:em)",0.00579215061367344,0.01367773029328442,0.03160197102220446,0.03750913485662558,-0.00788557967961098,0.00788557967961098,224,676,900,4.160475482912333,12.541743970315398,13323163.0,5.556855117479747e-53,-0.22737103049268687,True,True,llm
"NOUN(*, PROPN/nmod:a)",0.006022570076487424,0.013889995676115131,0.029782431281703655,0.03739881403211906,-0.007867425599627708,0.007867425599627708,240,688,928,4.457652303120357,12.764378478664193,13335145.0,1.434391890181005e-50,-0.2327241219933215,True,True,llm
"VERB(ADP/mark, *)",0.005618896529486296,0.013396971236836988,0.028085534120580027,0.037188310773789444,-0.007778074707350692,0.007778074707350692,245,656,901,4.550520059435364,12.170686456400743,13415732.0,2.921347238840759e-45,-0.2360371839537644,True,True,llm
"NOUN(*, NOUN/nmod:sobre, NOUN/nmod:sobre)",0.000696353662746674,0.008377049448790096,0.010523364900644035,0.03403583000800506,-0.007680695786043423,0.007680695786043423,27,324,351,0.5014858841010401,6.01113172541744,13710115.0,2.1850293577710597e-58,-0.30489769037181935,True,True,llm
"NOUN(*, PRON/nmod:de)",0.014626674193430415,0.007026134402768372,0.044838391147923,0.02701349375483192,0.007600539790662043,0.007600539790662043,609,359,968,11.311292719167906,6.6604823747680895,15216298.5,1.1199596417036818e-18,0.20533713504354442,True,True,human
"NOUN(*, VERB/acl:de)",0.01723457338347792,0.024796375426320984,0.03883964891376782,0.036552002608079864,-0.007561802042843065,0.007561802042843065,1030,1792,2822,19.13075780089153,33.246753246753244,12715380.0,7.271608777808764e-47,-0.20050822900853368,True,True,llm
PUNCT(*),0.008333461394688779,0.0009591233800922777,0.038609074506976974,0.01162009158534955,0.0073743380145965005,0.0073743380145965005,269,39,308,4.9962852897474,0.7235621521335807,15131840.5,1.2313279335922007e-40,0.2586542090195191,True,True,human
"NOUN(*, NOUN/nmod:como, NOUN/nmod:como)",0.000823594130163994,0.008168649016776754,0.01159685592557184,0.032405598130502915,-0.00734505488661276,0.00734505488661276,31,337,368,0.575780089153046,6.252319109461967,13686956.5,4.914745329685128e-59,-0.3018021797770716,True,True,llm
"NOUN(*, NOUN/conj:mas)",0.0012371747090370619,0.008504983799279024,0.013847086536487719,0.03341621226626057,-0.0072678090902419615,0.0072678090902419615,48,349,397,0.8915304606240714,6.474953617810761,13699962.0,2.483420298927159e-53,-0.28415200345746566,True,True,llm
"VERB(PROPN/nsubj, *)",0.021998040801727698,0.029185342575472107,0.043210178795675236,0.03482710913088718,-0.007187301773744409,0.007187301773744409,1311,2345,3656,24.34992570579495,43.506493506493506,12454659.5,1.810862004333906e-51,-0.1831480083229207,True,True,llm
SCONJ(*),0.017923972731378923,0.0250834207877328,0.03586932430868866,0.03521601290212823,-0.007159448056353879,0.007159448056353879,1190,1893,3083,22.102526002971768,35.12059369202226,12876839.0,7.345729424974052e-37,-0.20142397834736003,True,True,llm
"NOUN(*, NOUN/conj:e, NOUN/nmod:de)",0.004486439690492568,0.011456979809174274,0.025874790602603295,0.035488967610475146,-0.006970540118681706,0.006970540118681706,181,534,715,3.361812778603269,9.907235621521336,13570695.0,1.93303295166558e-41,-0.2244494321100829,True,True,llm
"NOUN(*, PROPN/nmod:contra)",0.0031416414104861986,0.01008201564371037,0.025376672959347313,0.036133774648866114,-0.006940374233224171,0.006940374233224171,97,408,505,1.8016344725111442,7.569573283858998,13682039.0,1.4939667784944766e-44,-0.22229122627088221,True,True,llm
"VERB(NOUN/obl:em, *)",0.0190109170766344,0.025922945123461775,0.040273265433186434,0.03632349467010197,-0.006912028046827376,0.006912028046827376,1135,1920,3055,21.080980683506688,35.62152133580705,12765558.0,4.595526705286953e-42,-0.18023886869597314,True,True,llm
"PROPN(*, PROPN/nmod:de)",0.014664658004920542,0.021551914080174726,0.04048190906384364,0.03865847238016176,-0.006887256075254184,0.006887256075254184,719,1369,2088,13.354383358098069,25.398886827458256,12977058.5,4.239274190615068e-43,-0.17400544630532028,True,True,llm
"NOUN(*, PROPN/nmod:de, NOUN/conj:e)",0.004155232324502793,0.01096210320513104,0.027193376176774437,0.03523196474428695,-0.006806870880628247,0.006806870880628247,144,497,641,2.674591381872214,9.220779220779221,13575499.0,2.8994941372774974e-45,-0.21629444744079107,True,True,llm
"VERB(*, ADJ/ccomp)",0.0015852340924649789,0.008278105796638069,0.01660061618306443,0.033244968509984214,-0.00669287170417309,0.00669287170417309,54,326,380,1.0029717682020802,6.0482374768089056,13780251.0,2.0296482073215328e-45,-0.25471867648768115,True,True,llm
"NOUN(*, PROPN/nmod:de, PRON/ref)",0.0055692178805440565,0.012243290200555658,0.030855354208548916,0.03700735027210625,-0.006674072320011601,0.006674072320011601,199,564,763,3.696136701337296,10.463821892393321,13552371.0,1.3845601603071978e-40,-0.1958901065938778,True,True,llm
"VERB(PRON/nsubj, *, SYM/obl:a)",0.006506429835917446,0.0,0.03629089018250993,0.0,0.006506429835917446,0.006506429835917446,186,0,186,3.4546805349182765,0.0,15011150.0,4.210062062256918e-43,0.25354796397410984,True,True,human
"VERB(*, NOUN/obl:sobre)",0.006569844194054844,0.013006937353241736,0.03338057873442587,0.038753487443953905,-0.006437093159186892,0.006437093159186892,237,584,821,4.4019316493313525,10.834879406307978,13599809.0,1.573972608531858e-34,-0.17798277276985286,True,True,llm
"PROPN(*, PROPN/conj:e, PROPN/conj:e)",0.004293167711527333,0.010700528495290284,0.02520466805949427,0.034149577702076876,-0.00640736078376295,0.00640736078376295,170,505,675,3.1575037147102525,9.369202226345083,13620640.0,2.6933246528162106e-39,-0.21349159713696567,True,True,llm
"NOUN(*, NOUN/nmod:entre, NOUN/nmod:entre)",0.0025590606840695607,0.00895843664150951,0.0222878438252514,0.03444567101982697,-0.00639937595743995,0.00639937595743995,81,361,442,1.5044576523031203,6.6975881261595545,13761888.5,1.9438668546131342e-41,-0.22058603954583952,True,True,llm
"NOUN(*, PROPN/nmod:como)",0.000939440849636927,0.007315574472403412,0.013828318195961278,0.030658496352004468,-0.006376133622766485,0.006376133622766485,29,301,330,0.5386329866270431,5.584415584415584,13779375.5,6.457414170474087e-52,-0.2681076944281407,True,True,llm
"NOUN(*, ADV/ref)",0.005988709251810114,0.012218903047443401,0.02974402231577165,0.03542404377116437,-0.006230193795633288,0.006230193795633288,239,601,840,4.439078751857355,11.150278293135436,13559172.5,8.856843310422165e-37,-0.19048173151554418,True,True,llm
"VERB(NOUN/nsubj, *)",0.03237062259533681,0.03858217967164828,0.035929645423452845,0.018114527176262937,-0.0062115570763114705,0.0062115570763114705,3054,4713,7767,56.72362555720654,87.43970315398887,12628627.0,4.777388102973145e-32,-0.21831417016788338,True,True,llm
"VERB(SCONJ/mark, NOUN/nsubj, *)",0.004107986618805457,0.010225535403695769,0.02506992643394665,0.035084122647308744,-0.006117548784890312,0.006117548784890312,155,439,594,2.8789004457652303,8.144712430426717,13753192.5,2.117498148734079e-32,-0.2006348589724005,True,True,llm
"VERB(*, VERB/xcomp)",0.0067689673051054226,0.012850278316776256,0.02949607662936682,0.03586951675573446,-0.006081311011670833,0.006081311011670833,301,647,948,5.590638930163447,12.003710575139147,13598599.5,1.4915500603551962e-30,-0.18519246278465248,True,True,llm
"ADV(*, VERB/acl:de)",0.007804444772999526,0.013846601344773175,0.03324100966069093,0.03735988365211689,-0.006042156571773649,0.006042156571773649,333,694,1027,6.184992570579495,12.87569573283859,13562556.0,1.0620819171543038e-30,-0.17087319905909756,True,True,llm
"NOUN(*, NOUN/nmod:de, NOUN/nmod:em)",0.013665631947715607,0.01962779099112329,0.04294615563817373,0.038316260787986695,-0.0059621590434076836,0.0059621590434076836,626,1186,1812,11.62704309063893,22.003710575139145,13133729.0,3.988468357299648e-39,-0.14650082777823964,True,True,llm
"VERB(*, VERB/advcl:após)",0.00330806092415002,0.00909445824140351,0.026982502611698423,0.0360626884245195,-0.0057863973172534895,0.0057863973172534895,95,351,446,1.764487369985141,6.512059369202226,13829093.5,2.442713203843704e-34,-0.18168870698644862,True,True,llm
"VERB(NOUN/nsubj, *, NOUN/obl:a)",0.007963707473620005,0.013720964981060043,0.0342448078105101,0.03791838837513459,-0.005757257507440038,0.005757257507440038,318,668,986,5.906389301634473,12.393320964749536,13601424.0,2.281589210660514e-29,-0.15935580391713616,True,True,llm
"VERB(*, VERB/advcl)",0.0017222539240797261,0.0074708695717114445,0.019264513625300565,0.03237981629566631,-0.0057486156476317185,0.0057486156476317185,52,286,338,0.9658246656760773,5.3061224489795915,13882027.0,5.846426643522948e-38,-0.2157740702882651,True,True,llm
"ADJ(*, NOUN/obl:com)",0.004633960888084702,0.010359843440656623,0.0269970902399512,0.03592030840789141,-0.005725882552571921,0.005725882552571921,172,440,612,3.1946508172362558,8.16326530612245,13797573.0,3.8075423284683126e-28,-0.1802093370696836,True,True,llm
"NOUN(*, PROPN/nmod:de, PROPN/nmod:de)",0.0073587610083904334,0.013077519423229211,0.03283306326856016,0.03679606941010863,-0.005718758414838778,0.005718758414838778,295,657,952,5.479197622585438,12.189239332096475,13573862.5,5.025699784383847e-32,-0.16399796761194968,True,True,llm
"NOUN(*, NOUN/nmod:como)",0.0021681524312308085,0.007844257359841499,0.018943381892825878,0.031598013186862214,-0.0056761049286106905,0.0056761049286106905,80,326,406,1.485884101040119,6.0482374768089056,13849242.0,2.454622980960966e-35,-0.2178861893725839,True,True,llm
"VERB(NOUN/nsubj, *, NOUN/obl:com)",0.005634740536593501,0.011257898045308076,0.029646735920173195,0.03523670202568495,-0.005623157508714575,0.005623157508714575,217,529,746,4.030460624071322,9.814471243042671,13687100.5,5.081473250149032e-31,-0.1726913425956846,True,True,llm
"VERB(NOUN/obl:com, *)",0.004459508310152368,0.010050749000973393,0.0266061573438508,0.034369173116966745,-0.0055912406908210244,0.0055912406908210244,167,447,614,3.1017830609212482,8.293135435992578,13766802.5,2.1465470736071608e-30,-0.18192506192522404,True,True,llm
"ADJ(*, NOUN/obl:em)",0.007355036788977525,0.012931530393341785,0.03220731132523749,0.03654483572997757,-0.005576493604364259,0.005576493604364259,306,638,944,5.683506686478455,11.83673469387755,13641144.0,5.092269341879977e-28,-0.16189832371353496,True,True,llm
"ADJ(*, VERB/advcl:para)",0.0015955917661707366,0.0071143670648691655,0.018965821955615796,0.03322492059894297,-0.005518775298698429,0.005518775298698429,51,254,305,0.9472511144130757,4.712430426716141,13963793.0,5.269072304157302e-32,-0.20400783304943854,True,True,llm
"NOUN(*, NOUN/nmod:de, VERB/acl:para)",0.0019974395557121162,0.007509913219877726,0.019962481829719173,0.033246258672310916,-0.00551247366416561,0.00551247366416561,60,277,337,1.1144130757800892,5.139146567717996,13929163.0,8.259375432931032e-33,-0.20103163573471322,True,True,llm
"VERB(*, NOUN/obl:entre)",0.0016029909683715957,0.007111760096749453,0.01830201763085688,0.03351367698850035,-0.005508769128377857,0.005508769128377857,49,252,301,0.9101040118870728,4.675324675324675,13964291.0,2.4339953760021814e-32,-0.20401936331487205,True,True,llm
PRON(*),0.04080195472312967,0.035344477405991254,0.025406960282980798,0.011530082057369113,0.005457477317138415,0.005457477317138415,4583,5196,9779,85.1225854383358,96.40074211502782,17932737.0,7.298769011462734e-100,0.27662395351547214,True,True,human
"VERB(*, VERB/conj:e, VERB/conj:e)",0.007214149404530948,0.0019416947465400063,0.03610501511975321,0.01656370200462735,0.005272454657990942,0.005272454657990942,235,76,311,4.364784546805349,1.4100185528756957,14940953.0,3.3449439800884967e-20,0.18770861840055686,True,True,human
"VERB(VERB/advcl:embora, *)",0.00034250574833098767,0.00558067066073067,0.008471434508406872,0.03018708845146658,-0.005238164912399683,0.005238164912399683,11,188,199,0.20430906389301634,3.4879406307977736,14033345.0,1.0146202178582997e-36,-0.2362717350353078,True,True,llm
"VERB(VERB/advcl:se, *, NOUN/obl:em, NOUN/obl:por, NOUN/obl:por, NOUN/obl:por, NOUN/obl:em)",0.005111956978683457,0.0,0.03447486879384288,0.0,0.005111956978683457,0.005111956978683457,129,0,129,2.3959881129271916,0.0,14857535.0,2.89465491648949e-30,0.20970054832559906,True,True,human
"NOUN(*, NOUN/nmod:com)",0.023486890023405416,0.028507236565676063,0.04309928360416656,0.0341979107164403,-0.005020346542270647,0.005020346542270647,1541,2343,3884,28.62184249628529,43.46938775510204,12978838.5,2.5296806365668096e-28,-0.12904442029179394,True,True,llm
"VERB(*, VERB/advcl:porque)",0.005936055276459393,0.0009303174311566173,0.03543883535047645,0.011766990513773038,0.005005737845302775,0.005005737845302775,171,35,206,3.176077265973254,0.6493506493506493,14877604.5,7.749299105713285e-22,0.18958047138891257,True,True,human
"NOUN(ADP/case, *, NOUN/nmod:em)",0.0018245446820733956,0.006819300289280888,0.017467449828525192,0.03032249290373179,-0.004994755607207493,0.004994755607207493,65,270,335,1.2072808320950965,5.009276437847866,13959390.0,8.15877136209935e-30,-0.20185441481615732,True,True,llm
"VERB(*, NOUN/ccomp)",0.0022098422474254513,0.007177319493726611,0.01928748574198693,0.031126510826217542,-0.00496747724630116,0.00496747724630116,78,283,361,1.4487369985141159,5.250463821892393,13960196.0,8.957481614366391e-28,-0.19184834995984698,True,True,llm
"VERB(NOUN/nsubj, *, VERB/conj:e)",0.005780137643027474,0.01070378267948432,0.028427418332854042,0.03448811188943825,-0.004923645036456846,0.004923645036456846,245,502,747,4.550520059435364,9.313543599257885,13826657.0,7.145287701519109e-22,-0.1557948595754789,True,True,llm
"NOUN(*, NOUN/nmod:com, NOUN/nmod:com)",0.001647937527590204,0.006567365670996524,0.01661969544591869,0.03084314014088893,-0.00491942814340632,0.00491942814340632,59,245,304,1.0958395245170878,4.545454545454546,14009278.5,3.0467454367282475e-27,-0.19857129501992243,True,True,llm
"NOUN(*, PROPN/nmod:de)",0.03430803052529279,0.03920338200993773,0.038864903275226285,0.016377397400358075,-0.004895351484644941,0.004895351484644941,3135,4903,8038,58.228083209509656,90.9647495361781,13389932.5,2.6433566812335643e-12,-0.16415251568458983,True,True,llm
