rule,mean_human,mean_llm,std_human,std_llm,difference,abs_difference,docs_human,docs_llm,docs_total,pct_human,pct_llm,mann_whitney_u,p_value,cohens_d,significant_005,significant_001,characteristic_of
"VERB(NOUN/obl:de, *)",0.009361018251185883,0.00527214763096171,0.04173837473263735,0.026583967069446036,0.004088870620224173,0.004088870620224173,301,212,513,5.590638930163447,3.933209647495362,14760177.0,2.6429148362965092e-05,0.11685351391158132,True,True,human
"PRON(*, PRON/ref)",0.018444974850484342,0.014693030587959515,0.04150924123334115,0.032465924334668425,0.0037519442625248266,0.0037519442625248266,1012,958,1970,18.796433878157504,17.773654916512058,14780863.0,0.012758094945047364,0.10068835932949106,True,False,human
"VERB(*, PRON/obl:para)",0.004890258984146155,0.0013452286903073557,0.03236473563389059,0.014712482577322314,0.003545030293838799,0.003545030293838799,141,47,188,2.6188707280832095,0.8719851576994434,14764179.5,3.7604463895430656e-12,0.1410174568087508,True,True,human
"VERB(*, VERB/conj:porém)",0.0035118439628575456,0.0,0.03062654433447675,0.0,0.0035118439628575456,0.0035118439628575456,80,0,80,1.485884101040119,0.0,14725480.0,2.6553849396047492e-19,0.162163164964725,True,True,human
"NOUN(*, ADJ/nmod:de)",0.0035956484236630316,0.000215489996226971,0.03150553647928648,0.006043430054853881,0.003380158427436061,0.003380158427436061,80,7,87,1.485884101040119,0.12987012987012986,14706789.0,3.5727770392380576e-15,0.14901110968735257,True,True,human
"VERB(VERB/advcl:se, *)",0.008575398943284763,0.0053799341100668665,0.037582401337983705,0.026527776780523375,0.003195464833217896,0.003195464833217896,314,228,542,5.832095096582466,4.230055658627087,14749015.0,9.180127430899143e-05,0.09823693569119016,True,True,human
"ADV(*, NOUN/obl:em)",0.0029643043873622504,0.0004195458866921793,0.02565011749861098,0.008510805299548884,0.002544758500670071,0.002544758500670071,80,14,94,1.485884101040119,0.2597402597402597,14687977.0,7.41672161551588e-12,0.13316570343557352,True,True,human
"VERB(NOUN/obl:a, *)",0.005284644522869184,0.002848511007221502,0.03282314328093155,0.019960660869500144,0.0024361335156476826,0.0024361335156476826,161,113,274,2.9903417533432393,2.0964749536178107,14642853.5,0.0025225291953840756,0.08968179372004811,True,True,human
"VERB(NOUN/obj, *, NOUN/obl:em)",0.003745855002639584,0.0013269655001147008,0.027985805690552673,0.014172433094216143,0.0024188895025248833,0.0024188895025248833,110,49,159,2.0430906389301633,0.9090909090909091,14675279.0,9.305488199465954e-07,0.10904845990604689,True,True,human
"VERB(*, PRON/obl:em)",0.004107977529054186,0.001717097722470496,0.032098447507808846,0.017125338139564426,0.0023908798065836903,0.0023908798065836903,109,57,166,2.024517087667162,1.0575139146567718,14650945.5,4.199651127964589e-05,0.09293866009630328,True,True,human
"VERB(PRON/obj, *)",0.008321025029221576,0.005935008421320278,0.03506226346912416,0.02651133577078162,0.0023860166079012982,0.0023860166079012982,327,267,594,6.073551263001486,4.953617810760668,14679432.5,0.007917917636231854,0.07676458966697423,True,True,human
"VERB(*, VERB/dep)",0.0031798079258515267,0.0008001218026889672,0.0284123486477666,0.012451757428262924,0.00237968612316256,0.00237968612316256,77,23,100,1.4301634472511144,0.4267161410018553,14655713.5,5.351167102459668e-08,0.10848699223247565,True,True,human
"PRON(*, PRON/nmod:de)",0.0034663245536216162,0.0011516843955171547,0.0282092510626799,0.013693965282105286,0.0023146401581044616,0.0023146401581044616,93,40,133,1.7273402674591383,0.7421150278293135,14653590.0,3.2416613015136835e-06,0.10438988916240655,True,True,human
"VERB(*, VERB/parataxis)",0.0060758318332777604,0.0038099256642125908,0.03497128736799347,0.023464863723043867,0.0022659061690651697,0.0022659061690651697,187,144,331,3.473254086181278,2.6716141001855287,14629949.0,0.012839541821691745,0.07609046001343632,True,False,human
"VERB(PRON/obl:por, *)",0.003257469862799983,0.0009997218240378762,0.027765493594837057,0.012785056965598616,0.0022577480387621068,0.0022577480387621068,87,34,121,1.6158989598811293,0.6307977736549165,14653217.0,1.145379482683739e-06,0.10445485512425788,True,True,human
"VERB(VERB/advcl:caso, *)",0.0029171652142317957,0.0009679243637527955,0.026688607407429125,0.013304841455458042,0.0019492408504790002,0.0019492408504790002,71,30,101,1.3187221396731055,0.5565862708719852,14620941.0,3.757103316470227e-05,0.09243920813098852,True,True,human
"ADJ(*, ADJ/conj:e, ADJ/conj:e)",0.0029334584920271837,0.0009844944412039616,0.023979329286448546,0.012534997244434522,0.001948964050823222,0.001948964050823222,89,34,123,1.6530460624071321,0.6307977736549165,14658526.0,5.605681414605188e-07,0.10186463259052084,True,True,human
"VERB(*, NOUN/nsubj)",0.0028169055947335785,0.0008689045445871892,0.024017944383724735,0.012437562573656231,0.0019480010501463892,0.0019480010501463892,82,27,109,1.5230312035661218,0.5009276437847866,14658256.0,1.1398489150539362e-07,0.10185463744844003,True,True,human
"NOUN(*, NOUN/nmod)",0.004069615403489658,0.002143640490986733,0.028420657855472264,0.018276548170397446,0.0019259749125029248,0.0019259749125029248,125,76,201,2.321693907875186,1.4100185528756957,14642903.0,0.000438036296922641,0.08060780019729023,True,True,human
"NOUN(*, PUNCT/nmod:de)",0.00216306406099667,0.00027839668922759913,0.02618858749191224,0.0074990064877387425,0.0018846673717690708,0.0018846673717690708,41,8,49,0.7615156017830609,0.14842300556586271,14598942.0,2.19960646546241e-06,0.09784196399412469,True,True,human
"VERB(*, VERB/advcl:a)",0.0033575088305235084,0.0014740359956697982,0.028644092055666474,0.016420725548906907,0.0018834728348537102,0.0018834728348537102,85,46,131,1.5787518573551262,0.8534322820037106,14615684.0,0.0005547753558176599,0.08067451455969356,True,True,human
"X(ADP/case, *)",0.0022679705581789087,0.00039423441469366605,0.02232123449507865,0.008117870255980602,0.0018737361434852428,0.0018737361434852428,60,13,73,1.1144130757800892,0.24118738404452691,14636738.0,3.187121770994213e-08,0.11156578199488529,True,True,human
"VERB(PRON/nsubj, *, SYM/obl:para)",0.0018398685200862281,0.0,0.02159621958736622,0.0,0.0018398685200862281,0.0018398685200862281,43,0,43,0.7986627043090639,0.0,14625765.0,4.9023165338743974e-11,0.12048252258054501,True,True,human
"ADJ(NOUN/obl:em, *)",0.00271871859588855,0.0008911488604815972,0.025088340943743303,0.012231636476066643,0.0018275697354069528,0.0018275697354069528,72,30,102,1.337295690936107,0.5565862708719852,14623572.0,2.680505841441907e-05,0.09259972457482067,True,True,human
"VERB(PRON/nsubj, *, NOUN/obl:em)",0.005729407884017816,0.003920410252792936,0.03133563008313936,0.023238707605336386,0.0018089976312248802,0.0018089976312248802,202,156,358,3.7518573551263,2.8942486085343226,14636393.0,0.01159879255977346,0.06557699091701562,True,False,human
"NOUN(*, NOUN/conj:nem)",0.002347189197852425,0.0006215658878138424,0.0229766027242365,0.010614587374522777,0.0017256233100385824,0.0017256233100385824,62,19,81,1.151560178306092,0.3525046382189239,14625965.0,1.5359300577685245e-06,0.09642056056724597,True,True,human
INTJ(*),0.0019570769472266724,0.00023360529208720564,0.019982493262926605,0.007316872252769052,0.0017234716551394668,0.0017234716551394668,57,6,63,1.0586924219910847,0.11131725417439703,14647302.0,1.145260326044078e-10,0.11453767297958177,True,True,human
"NOUN(*, NOUN/conj:ou, NOUN/conj:ou)",0.0024159317937838855,0.0007304644726879465,0.022285949941679,0.01130529715153756,0.0016854673210959389,0.0016854673210959389,71,24,95,1.3187221396731055,0.4452690166975881,14636756.0,1.2101866823941431e-06,0.09538462886756532,True,True,human
"PRON(*, NOUN/conj:e)",0.0034311903207627477,0.001751383117432729,0.026107456937249446,0.016836738143729418,0.0016798072033300188,0.0016798072033300188,103,60,163,1.9130757800891531,1.1131725417439704,14626479.0,0.0006347900713932734,0.07647049317620475,True,True,human
"ADV(*, NOUN/obl:com)",0.003148745494703342,0.001559797789130348,0.028787236784276606,0.016303285672030297,0.0015889477055729942,0.0015889477055729942,78,51,129,1.4487369985141159,0.9461966604823747,14583414.0,0.015605558881718976,0.06792291210396828,True,False,human
"ADV(NOUN/nsubj, *)",0.0018585381833317897,0.0002965099268263875,0.022601658340461878,0.008024910977209915,0.0015620282565054022,0.0015620282565054022,40,8,48,0.7429420505200595,0.14842300556586271,14596202.0,3.554725263196349e-06,0.09210464880979174,True,True,human
"VERB(*, VERB/advcl:para_que)",0.0037895502767485542,0.002246304095259866,0.029086279121427683,0.019697353696272644,0.001543246181488688,0.001543246181488688,101,72,173,1.87592867756315,1.3358070500927643,14589363.0,0.023724799012754653,0.06212881793933501,True,False,human
"VERB(*, PRON/obl:com)",0.0037157023069686614,0.002201142586333728,0.028837204487082276,0.018442791244847823,0.0015145597206349332,0.0015145597206349332,104,78,182,1.9316493313521546,1.4471243042671613,14581514.0,0.04680889524240963,0.06257333611431803,True,False,human
"VERB(*, PRON/obl:de)",0.0033937365745680447,0.0019302439974296472,0.026741528224021358,0.017729272909041697,0.0014634925771383975,0.0014634925771383975,101,67,168,1.87592867756315,1.2430426716141,14602361.5,0.0075928573343064035,0.06450683755561246,True,True,human
"VERB(NUM/obl:em, *)",0.0031824302656879547,0.001726566360619332,0.026446121118345375,0.016232346650020008,0.0014558639050686226,0.0014558639050686226,88,63,151,1.6344725111441307,1.1688311688311688,14578689.0,0.036307097736375096,0.06635111880560637,True,False,human
"NOUN(*, NOUN/conj:e, NOUN/conj:e, NOUN/conj:e)",0.0041642845790885175,0.0027591784364309484,0.027184486798423526,0.01961727750223376,0.001405106142657569,0.001405106142657569,141,108,249,2.6188707280832095,2.0037105751391464,14600670.0,0.030702267370607113,0.05927520521960763,True,False,human
"VERB(VERB/advcl:se, *, NOUN/obl:em, NOUN/obl:por, X/obl:por, NOUN/obl:por, NOUN/obl:em)",0.001388431536792305,0.0,0.018930053221060145,0.0,0.001388431536792305,0.001388431536792305,31,0,31,0.575780089153046,0.0,14593425.0,2.4246522509130522e-08,0.10372600049395064,True,True,human
"VERB(VERB/advcl:como, *)",0.0015717869401429098,0.00020274797737459478,0.01959318033916106,0.006208386839081899,0.001369038962768315,0.001369038962768315,40,6,46,0.7429420505200595,0.11131725417439703,14601543.0,4.953759176417098e-07,0.09419979178169635,True,True,human
"NOUN(*, VERB/nmod:de)",0.0014879393356120954,0.00012311022953726417,0.022817329320516694,0.0052210715531791916,0.0013648291060748311,0.0013648291060748311,28,3,31,0.5200594353640416,0.055658627087198514,14577271.0,6.797550253520919e-06,0.08246061029428726,True,True,human
"VERB(VERB/dep, *)",0.0016428448622491235,0.0002984315618753402,0.02020836337709849,0.008422362686205932,0.0013444133003737834,0.0013444133003737834,39,7,46,0.7243684992570579,0.12987012987012986,14596125.5,2.2350319150344967e-06,0.086843571537042,True,True,human
"VERB(NOUN/obl:de, *, NOUN/obl:em)",0.002531910110551976,0.0011898792990017411,0.02567871698063112,0.01567022996254366,0.001342030811550235,0.001342030811550235,60,33,93,1.1144130757800892,0.6122448979591837,14583068.0,0.004659635278471142,0.06309058662445398,True,True,human
"NOUN(*, PROPN/nmod:via)",0.0017290170761920106,0.00039628595876883827,0.02390276897060267,0.008996550530760362,0.0013327311174231723,0.0013327311174231723,31,11,42,0.575780089153046,0.20408163265306123,14563929.5,0.0019207327258546902,0.07379728924168312,True,True,human
"VERB(PRON/nsubj, *, NOUN/obl:para)",0.0022033586633745045,0.0008828408172874778,0.024114838761140237,0.012214945343859907,0.0013205178460870266,0.0013205178460870266,54,29,83,1.0029717682020802,0.5380333951762524,14577609.0,0.0055956946590548645,0.06908451346305379,True,True,human
"NOUN(*, PRON/ref, PRON/ref)",0.002021337186426853,0.0007084109827452854,0.02086199988639871,0.011745782992269872,0.0013129262036815676,0.0013129262036815676,59,20,79,1.0958395245170878,0.37105751391465674,14614960.0,1.0570647958575657e-05,0.07755456274005891,True,True,human
"NOUN(*, X/conj:e, NOUN/conj:e)",0.0013596944885646152,7.780649441219778e-05,0.01838599328333483,0.004052110629813267,0.0012818879941524175,0.0012818879941524175,32,2,34,0.5943536404160475,0.03710575139146568,14590740.0,2.518457951414615e-07,0.096289470105127,True,True,human
"VERB(*, VERB/parataxis, VERB/parataxis)",0.0016086688280629502,0.00034567155556194067,0.021383691993017186,0.008522030121963979,0.0012629972725010095,0.0012629972725010095,35,9,44,0.650074294205052,0.16697588126159554,14580004.5,8.399745475517505e-05,0.07759355736784766,True,True,human
"VERB(NOUN/obl:de, *, VERB/conj:e)",0.0020125680863681676,0.0007498577484240146,0.023510061346646773,0.011975026600839224,0.001262710337944153,0.001262710337944153,43,22,65,0.7986627043090639,0.40816326530612246,14566825.0,0.00853640852280177,0.0676823381637915,True,True,human
"NOUN(*, NOUN/nmod:de, NOUN/nmod:via)",0.0014110430857862061,0.00015708423410052463,0.020754681386285008,0.0052847131684506795,0.0012539588516856815,0.0012539588516856815,27,5,32,0.5014858841010401,0.09276437847866419,14569241.5,9.55884847656543e-05,0.08280203639615114,True,True,human
"PRON(*, VERB/acl:relcl)",0.0015864668637829346,0.0003420543613824227,0.020278419879378597,0.008595884760187508,0.001244412502400512,0.001244412502400512,36,9,45,0.6686478454680534,0.16697588126159554,14582724.0,5.3506963176876905e-05,0.07990282573090716,True,True,human
"VERB(*, VERB/conj:e, VERB/conj:e, VERB/conj:e)",0.001350204781512692,0.00013203333078156483,0.01828002992345521,0.00561300356370478,0.0012181714507311272,0.0012181714507311272,32,3,35,0.5943536404160475,0.055658627087198514,14588033.0,9.005210105439952e-07,0.09009102711709688,True,True,human
"NOUN(*, NOUN/obl:de)",0.001414405947286942,0.00019643107407042924,0.018969767265559125,0.0076451173049378015,0.0012179748732165127,0.0012179748732165127,34,4,38,0.6315007429420505,0.07421150278293136,14590728.0,1.0739738380791956e-06,0.08421887818492407,True,True,human
"VERB(*, PRON/obl:por)",0.0021966613749440107,0.0009920158353588556,0.02572584252344631,0.013477501616126599,0.001204645539585155,0.001204645539585155,50,31,81,0.9286775631500743,0.575139146567718,14561443.0,0.03276458828734361,0.05865992563235625,True,False,human
"VERB(*, X/obl:em)",0.001704266757791845,0.0005054079624540731,0.019798378893287377,0.010020151994236117,0.001198858795337772,0.001198858795337772,43,14,57,0.7986627043090639,0.2597402597402597,14588117.0,0.00011464086138301543,0.07640700194010677,True,True,human
"NOUN(*, PRON/nmod:com)",0.0019232190930954652,0.000736382964192389,0.02101226660587913,0.012295852444201536,0.0011868361289030763,0.0011868361289030763,50,21,71,0.9286775631500743,0.38961038961038963,14588187.0,0.0005371773985052982,0.06894250680297258,True,True,human
"PROPN(NOUN/nsubj, *)",0.0018522284305749843,0.0006731081805025125,0.0232649589004205,0.011587562976135706,0.001179120250072472,0.001179120250072472,39,19,58,0.7243684992570579,0.3525046382189239,14564011.5,0.008148624800212763,0.06415799723679658,True,True,human
"NOUN(NOUN/nmod:de, *, NOUN/nmod:de)",0.0015698726374366622,0.0004308515048234635,0.01842766922479445,0.00946460345701233,0.0011390211326131987,0.0011390211326131987,43,12,55,0.7986627043090639,0.22263450834879406,14593442.0,2.744419420061562e-05,0.07775678922004345,True,True,human
"VERB(*, NOUN/obl:em, VERB/conj:e, VERB/conj:e)",0.0014161617880093852,0.0002866783698945919,0.019109346862985124,0.00806005079776385,0.0011294834181147934,0.0011294834181147934,32,7,39,0.5943536404160475,0.12987012987012986,14577294.0,5.9495994662813904e-05,0.07701834897581805,True,True,human
"NOUN(*, NOUN/nmod:de, NOUN/nmod:de, NOUN/nmod:de, NOUN/nmod:de)",0.0017294062778890448,0.0006122025395362096,0.019234311520548886,0.010986506013927465,0.0011172037383528352,0.0011172037383528352,47,17,64,0.8729569093610698,0.31539888682745826,14590782.5,0.00016621189905927132,0.07132735864839612,True,True,human
"ADJ(*, VERB/advcl:porque)",0.0011764798190040707,6.358360759516655e-05,0.019428438519993218,0.0033007716868299485,0.0011128962114089042,0.0011128962114089042,27,2,29,0.5014858841010401,0.03710575139146568,14577264.0,3.293714252068406e-06,0.07986431985497573,True,True,human
"PROPN(*, PROPN/nmod:para)",0.001623270419415269,0.0005277734515233278,0.018842500851668515,0.009830081945817264,0.0010954969678919411,0.0010954969678919411,43,16,59,0.7986627043090639,0.29684601113172543,14582780.0,0.0004107706547245781,0.07289796199032961,True,True,human
"VERB(VERB/advcl:se, *, NOUN/obl:em, NOUN/obl:por, NOUN/obl:por, NOUN/obl:por, NOUN/obl:em, VERB/advcl:para)",0.0010920492083057298,0.0,0.016817027116301078,0.0,0.0010920492083057298,0.0010920492083057298,24,0,24,0.4457652303120357,0.0,14574560.0,9.252370605910111e-07,0.09183494743061665,True,True,human
"VERB(VERB/advcl:se, *, NOUN/obl:em)",0.0013360819179419055,0.0002502624798166138,0.02000967929600013,0.007143183796943568,0.0010858194381252917,0.0010858194381252917,29,7,36,0.5386329866270431,0.12987012987012986,14569220.5,0.00023527702422906156,0.07227463319835623,True,True,human
"VERB(*, VERB/advcl:depois_que)",0.001363251081824234,0.000283077628093551,0.018891639321875937,0.008089763002333538,0.001080173453730683,0.001080173453730683,30,7,37,0.5572065378900446,0.12987012987012986,14571905.0,0.0001494222756729081,0.07433241845756898,True,True,human
"VERB(PRON/obl:para, *)",0.0016263532145063405,0.000564657507134735,0.02225159907412383,0.010595340148598089,0.0010616957073716054,0.0010616957073716054,37,16,53,0.687221396731055,0.29684601113172543,14566570.0,0.003755640101047487,0.060922748881523124,True,True,human
"VERB(PROPN/obl:em, *, PROPN/obl:em)",0.0011328499476693941,7.552836433146288e-05,0.017087832861860233,0.003954819261148907,0.0010573215833379313,0.0010573215833379313,25,2,27,0.46433878157503716,0.03710575139146568,14571884.0,9.18628490367562e-06,0.08525198237382738,True,True,human
"NOUN(*, X/conj:ou)",0.00108680782998941,4.390127212789618e-05,0.017132265812364815,0.0032227839845974915,0.0010429065578615138,0.0010429065578615138,24,1,25,0.4457652303120357,0.01855287569573284,14571867.0,4.069417117249691e-06,0.08460468748014767,True,True,human
"VERB(*, PROPN/obl:para, VERB/conj:e)",0.0015328087961292644,0.0005039444539725618,0.022827623682127648,0.010542265602918079,0.0010288643421567027,0.0010288643421567027,29,13,42,0.5386329866270431,0.24118738404452691,14553140.5,0.01302912667733474,0.057867165423421435,True,False,human
"NOUN(SYM/nmod:de, *)",0.001025732059714776,0.0,0.016681944748073423,0.0,0.001025732059714776,0.001025732059714776,21,0,21,0.3900445765230312,0.0,14566475.0,4.446346775266675e-06,0.08695653966705855,True,True,human
"NOUN(*, NOUN/nmod, NOUN/nmod)",0.0012057845500549741,0.00018073454133407874,0.01790720017543614,0.006007271360693342,0.0010250500087208953,0.0010250500087208953,27,5,32,0.5014858841010401,0.09276437847866419,14569205.5,9.652731754701426e-05,0.0767493912909197,True,True,human
"VERB(NOUN/obl:de, *, NOUN/obl:a)",0.0014457912031179349,0.0004227014022589161,0.021045804242303744,0.010082023559289537,0.0010230898008590189,0.0010230898008590189,28,10,38,0.5200594353640416,0.18552875695732837,14558460.0,0.003380586280838799,0.06200128213881464,True,True,human
"NOUN(*, NOUN/nmod:a, NOUN/nmod:a, NOUN/nmod:a)",0.0013310508736309146,0.00031496525451561627,0.01911065083828794,0.007892216140679673,0.0010160856191152984,0.0010160856191152984,29,9,38,0.5386329866270431,0.16697588126159554,14563857.5,0.0011280945414099987,0.06949846064872177,True,True,human
"VERB(NOUN/nsubj, PRON/nsubj, *)",0.001117646198487544,0.00010795140198598952,0.016895809062719976,0.004593575978949338,0.0010096947965015546,0.0010096947965015546,27,3,30,0.5014858841010401,0.055658627087198514,14574575.5,1.1275443647805341e-05,0.0815531577944064,True,True,human
"VERB(PUNCT/parataxis, *)",0.0009909426099510555,0.0,0.01643368063715371,0.0,0.0009909426099510555,0.0009909426099510555,21,0,21,0.3900445765230312,0.0,14566475.0,4.446346775266675e-06,0.0852763607537706,True,True,human
"ADJ(*, NOUN/nsubj)",0.0022069814031917484,0.0012203890896108286,0.023272638484406447,0.015679143730260726,0.0009865923135809198,0.0009865923135809198,54,35,89,1.0029717682020802,0.6493506493506493,14561437.0,0.04162345850688159,0.04972111819006417,True,False,human
"NUM(*, NUM/conj:ou)",0.0011580491460192648,0.00018155164061947623,0.015894328982537457,0.005507249727360783,0.0009764975053997885,0.0009764975053997885,31,6,37,0.575780089153046,0.11131725417439703,14577308.0,3.7502034106290655e-05,0.08209637883729212,True,True,human
"VERB(*, PROPN/obl:em, VERB/ccomp)",0.0010579524326254522,8.463347112340045e-05,0.016620861357840033,0.0043932638766889945,0.0009733189615020517,0.0009733189615020517,23,2,25,0.42719167904903416,0.03710575139146568,14566488.0,2.5769349135358428e-05,0.08006669615648818,True,True,human
"VERB(*, NOUN/obl:em, VERB/parataxis)",0.0015581918745122068,0.0005870901319347529,0.02279500970232907,0.011663329109498563,0.0009711017425774539,0.0009711017425774539,28,14,42,0.5200594353640416,0.2597402597402597,14547743.0,0.029767177767500597,0.05363460891513376,True,False,human
"PRON(*, PRON/ref, VERB/acl:relcl)",0.001522540077985067,0.0005546040092042339,0.017356348490381004,0.009746544161328011,0.000967936068780833,0.000967936068780833,46,18,64,0.8543833580980683,0.3339517625231911,14585396.0,0.0004400905065822337,0.06876756300609886,True,True,human
"NOUN(*, PRON/nmod:em)",0.0014161455903302555,0.0004532776813946436,0.020868794871277373,0.009431915951567987,0.000962867908935612,0.000962867908935612,29,13,42,0.5386329866270431,0.24118738404452691,14553127.5,0.01305644321122761,0.059459651943063144,True,False,human
PROPN(*),0.03935562772582239,0.038406712422166284,0.034499983049857644,0.011251220371496657,0.0009489153036561088,0.0009489153036561088,4010,5359,9369,74.47994056463595,99.42486085343228,15819935.0,4.485254942148865e-16,0.0369807864699524,True,True,human
"VERB(VERB/advcl:se, *, NOUN/obl:em, NOUN/obl:por, X/obl:por)",0.0009152904320676902,0.0,0.01627354474243316,0.0,0.0009152904320676902,0.0009152904320676902,19,0,19,0.35289747399702825,0.0,14561085.0,1.2716329051689532e-05,0.07954113028400481,True,True,human
"VERB(PRON/obj, PRON/nsubj, *)",0.0011717151382171058,0.0002611245721373116,0.016307866756016698,0.007325613223181654,0.0009105905660797941,0.0009105905660797941,30,7,37,0.5572065378900446,0.12987012987012986,14571890.0,0.00014997515685185177,0.072032286226343,True,True,human
"VERB(*, NOUN/obl:de, NOUN/obl:por)",0.0013752307057876046,0.00048797013985719343,0.020497686655102144,0.010096563203481427,0.0008872605659304112,0.0008872605659304112,27,13,40,0.5014858841010401,0.24118738404452691,14547741.5,0.025977619728644173,0.05491501417699594,True,False,human
"ADV(*, ADV/conj:ou)",0.0011364459660396418,0.00025364071181739834,0.015524933021786287,0.006634699606675698,0.0008828052542222435,0.0008828052542222435,31,8,39,0.575780089153046,0.14842300556586271,14571928.0,0.00021968818854682542,0.07394773588929553,True,True,human
"PROPN(*, NOUN/nmod:de)",0.007983567844755545,0.007122078748408375,0.03798036729432439,0.028391715341988668,0.0008614890963471707,0.0008614890963471707,265,333,598,4.921991084695394,6.178107606679036,14351060.5,0.013153585965779747,0.025692649495437692,True,False,human
"VERB(*, PROPN/obl:de, VERB/conj:e)",0.0012810593465400484,0.0004233630423394084,0.021074709734394927,0.009009766645787795,0.00085769630420064,0.00085769630420064,25,12,37,0.46433878157503716,0.22263450834879406,14545026.0,0.03165733897391693,0.05292207502612944,True,False,human
