rule,mean_human,mean_llm,std_human,std_llm,difference,abs_difference,docs_human,docs_llm,docs_total,pct_human,pct_llm,mann_whitney_u,p_value,cohens_d,significant_005,significant_001,characteristic_of
"PROPN(ADP/case, *)",0.008045667595414216,0.019268411977713656,0.03371091835592757,0.041837371786121284,-0.01122274438229944,0.01122274438229944,441,1480,1921,8.190936106983655,27.458256029684602,11815471.0,4.061965598812645e-138,-0.29539718031980566,True,True,llm
"ADJ(*, ADJ/conj:e)",0.007193259480558833,0.018268378376913877,0.022766086654935742,0.027929663888708968,-0.011075118896355044,0.011075118896355044,646,2035,2681,11.99851411589896,37.755102040816325,10916862.0,5.147595517541363e-189,-0.4346760313557936,True,True,llm
"PROPN(*, PROPN/conj:e)",0.011463415121696453,0.02191713865065073,0.031248166978620623,0.03242111019521316,-0.010453723528954278,0.010453723528954278,861,2308,3169,15.99182763744428,42.82003710575139,10971596.0,3.457617803067032e-163,-0.32832004758728406,True,True,llm
"NOUN(*, PROPN/nmod:de)",0.05844500678430877,0.06845514608141659,0.07087232723380321,0.04839953855059283,-0.010010139297107819,0.010010139297107819,3135,4903,8038,58.228083209509656,90.9647495361781,11469871.5,2.1148406583268234e-80,-0.1649517351043212,True,True,llm
"NOUN(*, NOUN/nmod:de, NOUN/conj:e)",0.00478214677576405,0.013827061892547869,0.01894245172394902,0.024321130336106948,-0.00904491511678382,0.00904491511678382,420,1589,2009,7.800891530460624,29.48051948051948,11462592.0,6.391454244235441e-170,-0.4149362638203902,True,True,llm
"NOUN(*, ADJ/amod)",0.005128577441069695,0.013812086047266987,0.021242746526355875,0.02583213104336033,-0.008683508606197292,0.008683508606197292,408,1467,1875,7.578008915304606,27.217068645640076,11738532.0,7.199688439895078e-149,-0.36718243720329946,True,True,llm
"NOUN(*, VERB/acl:para)",0.00567230735894357,0.014308693629790323,0.022606879021045044,0.02744620466214782,-0.008636386270846754,0.008636386270846754,443,1459,1902,8.228083209509657,27.068645640074212,11860396.5,1.1041712000615737e-134,-0.3434873926229762,True,True,llm
"VERB(*, NOUN/obl:com)",0.011705149933195689,0.020332424083723304,0.030653050130201212,0.027844651080705926,-0.008627274150527615,0.008627274150527615,1019,2452,3471,18.926448736998513,45.49165120593692,11038736.0,4.61714927388895e-148,-0.2946218022055888,True,True,llm
"VERB(*, NOUN/obl:como)",0.004318927695728443,0.012751907957696167,0.019687683905497695,0.025154776966715937,-0.008432980261967725,0.008432980261967725,342,1344,1686,6.352154531946508,24.935064935064936,11883352.0,5.083032310998226e-146,-0.37335135345476156,True,True,llm
"NOUN(*, NOUN/nmod:de, NOUN/nmod:de)",0.010564711029786145,0.01880642606407241,0.02649564401795585,0.026032116362498296,-0.008241715034286267,0.008241715034286267,1000,2307,3307,18.573551263001487,42.80148423005566,11287444.0,6.244597751174585e-132,-0.3137919492351648,True,True,llm
"PROPN(*, PRON/ref)",0.005053480115201965,0.01297105056531917,0.02058042935009855,0.024887609944996416,-0.007917570450117204,0.007917570450117204,387,1402,1789,7.187964338781575,26.01113172541744,11886895.0,9.849074644939402e-139,-0.34671750818382296,True,True,llm
"VERB(*, VERB/ccomp)",0.00715888624465195,0.01497532614383626,0.023696701962778167,0.02689780657283662,-0.007816439899184308,0.007816439899184308,562,1588,2150,10.438335809806835,29.461966604823747,11908783.0,6.290927682997381e-118,-0.30836713584592246,True,True,llm
"ADV(*, PRON/obl:de)",0.0021450945415964046,0.009848463958847316,0.013842015633160318,0.02194188613684848,-0.007703369417250911,0.007703369417250911,170,1028,1198,3.1575037147102525,19.072356215213357,12216786.0,2.3605476315197472e-149,-0.4199260144103354,True,True,llm
"VERB(*, NOUN/obl:a)",0.014886151877823444,0.02195182606895126,0.031937756606810606,0.027471211521047867,-0.007065674191127814,0.007065674191127814,1363,2744,4107,25.315750371471026,50.90909090909091,11353444.0,5.51707118835686e-111,-0.23719614612033246,True,True,llm
"VERB(*, VERB/advcl:enquanto)",0.0006789177715053722,0.007474865935584241,0.008750777621673577,0.02289921497627514,-0.006795948164078869,0.006795948164078869,42,639,681,0.7800891530460624,11.855287569573283,12906920.0,1.4433591255234956e-122,-0.39205394614435013,True,True,llm
"NOUN(*, VERB/acl:de_que)",0.003449091371430435,0.009722989512714258,0.019522572027362732,0.02406520460833435,-0.006273898141283823,0.006273898141283823,234,928,1162,4.346210995542347,17.217068645640076,12679819.0,2.036941041752398e-98,-0.2863234616055416,True,True,llm
"NOUN(ADP/case, *, NOUN/nmod:de)",0.005700003095195778,0.011953877251156113,0.021045029700820145,0.023645023956205706,-0.006253874155960335,0.006253874155960335,480,1350,1830,8.915304606240714,25.04638218923933,12264875.0,2.6286112077103133e-100,-0.27940521989743333,True,True,llm
"NOUN(*, NOUN/nmod:sem)",0.0015655427983063148,0.007679920621066418,0.013729024067713574,0.02170370444770147,-0.006114377822760103,0.006114377822760103,94,703,797,1.7459138187221397,13.042671614100186,12884606.0,4.4684459161635795e-109,-0.33670357193035894,True,True,llm
"NOUN(ADP/case, *)",0.02045101019742997,0.025991886281632577,0.04171657353918384,0.030993197902534523,-0.005540876084202607,0.005540876084202607,1486,2934,4420,27.60029717682021,54.43413729128015,11455168.0,5.571113704619972e-100,-0.15077979094181504,True,True,llm
"NOUN(*, NOUN/nmod:a)",0.012914637056856039,0.018416229090641882,0.031003554948904583,0.027692671424651413,-0.0055015920337858435,0.0055015920337858435,1067,2163,3230,19.817979197622584,40.12987012987013,11991010.5,1.2667932006312202e-82,-0.18716230431295044,True,True,llm
"VERB(NOUN/obl:segundo, *)",0.0010707864911310883,0.006517641871465189,0.01052265291151289,0.02217722114144932,-0.0054468553803341015,0.0054468553803341015,66,492,558,1.2258543833580982,9.128014842300557,13367386.0,7.444715675443867e-76,-0.3138068103688396,True,True,llm
"VERB(*, NOUN/obl:após)",0.0018016000421182718,0.0071346027731905215,0.01565874744477529,0.021324646465407434,-0.0053330027310722495,0.0053330027310722495,94,631,725,1.7459138187221397,11.706864564007422,13080918.0,2.3168768564898912e-92,-0.28507383183048235,True,True,llm
"ADJ(*, NOUN/obl:por)",0.0015603099284217923,0.006437577460860632,0.013686222857389272,0.02072591900701966,-0.004877267532438839,0.004877267532438839,89,560,649,1.6530460624071321,10.38961038961039,13253046.0,1.627890830648437e-79,-0.27771062341854147,True,True,llm
"ADJ(*, VERB/conj:e)",0.0032168917353033676,0.007950375298465926,0.01820486032557454,0.022121785857265357,-0.004733483563162558,0.004733483563162558,208,723,931,3.863298662704309,13.413729128014843,13152349.0,9.86978230469624e-67,-0.2336575133938661,True,True,llm
"NOUN(*, NOUN/nmod:para)",0.008913103298963715,0.013601488500518814,0.02856831977850157,0.025182775225079054,-0.004688385201555099,0.004688385201555099,684,1531,2215,12.704309063893016,28.404452690166977,12420885.0,5.111702529030888e-75,-0.17410298098690277,True,True,llm
"VERB(NOUN/nsubj, *, NOUN/obj)",0.0020249201472508234,0.00660470404039222,0.013749982120664566,0.019822997629821194,-0.004579783893141396,0.004579783893141396,146,643,789,2.711738484398217,11.929499072356215,13188163.0,1.9031924140876345e-73,-0.2684686319671641,True,True,llm
"ADV(*, NOUN/obl:de)",0.01395490075919443,0.018528399501255437,0.031473170523869554,0.02529545914521165,-0.004573498742061007,0.004573498742061007,1230,2396,3626,22.845468053491828,44.452690166975884,11928664.0,1.572521749512089e-80,-0.16018200276491795,True,True,llm
"VERB(VERB/ccomp:speech, *)",0.003190565996187355,0.007627347040237341,0.018127936178368213,0.022115006638192956,-0.004436781044049986,0.004436781044049986,194,681,875,3.6032689450222883,12.634508348794062,13232073.0,1.0931705037565825e-62,-0.21942553562289907,True,True,llm
"NOUN(*, PROPN/nmod:como, PROPN/nmod:como)",0.00031915698034297706,0.004728967837425284,0.005901439736756651,0.018316633224204945,-0.004409810857082307,0.004409810857082307,18,393,411,0.3343239227340267,7.291280148423006,13502452.0,6.767862066420786e-79,-0.3240729873223744,True,True,llm
"NOUN(*, NOUN/nmod:contra)",0.0049716257046951194,0.009353698092730317,0.024268237413755857,0.023384357581649837,-0.004382072388035198,0.004382072388035198,300,913,1213,5.5720653789004455,16.93877551020408,12920896.0,6.030478880417105e-72,-0.18388584173362493,True,True,llm
"VERB(*, VERB/advcl:a_o)",0.0019295402180416884,0.006191936563128401,0.01574979165436731,0.02044132255446905,-0.004262396345086713,0.004262396345086713,102,530,632,1.8945022288261515,9.833024118738404,13371717.0,3.757042896636344e-67,-0.2335947864311425,True,True,llm
"NOUN(*, PRON/ref)",0.03335870113280663,0.03747149887419586,0.03918326281163382,0.03028314570918317,-0.004112797741389229,0.004112797741389229,3058,4331,7389,56.797919762258545,80.35250463821892,12567411.0,2.300720550807575e-34,-0.11745106583250811,True,True,llm
"ADJ(*, NOUN/obl:para)",0.0021631162181380446,0.006275670675618738,0.01613219892264251,0.020590893576751142,-0.004112554457480693,0.004112554457480693,127,546,673,2.3588410104011888,10.12987012987013,13395899.0,8.015757864400487e-61,-0.22234365167089132,True,True,llm
"PROPN(*, PROPN/nmod:em)",0.002375518243183583,0.006341346898216737,0.016356645411921018,0.020324835802355883,-0.003965828655033154,0.003965828655033154,139,576,715,2.5817236255572067,10.686456400742115,13353727.0,7.027664053291068e-62,-0.21497630458533362,True,True,llm
"ADJ(*, NOUN/obl:a)",0.003786168182620673,0.007635944503037132,0.019268546289967905,0.02136579279427811,-0.0038497763204164595,0.0038497763204164595,260,725,985,4.829123328380386,13.450834879406308,13290421.0,1.390041139973498e-51,-0.18923201324871294,True,True,llm
"VERB(*, VERB/advcl:para)",0.013918276016818321,0.01766585463421318,0.035434255039558916,0.0278909834714714,-0.003747578617394859,0.003747578617394859,1086,2049,3135,20.170876671619613,38.01484230055659,12323088.0,5.6332672820799014e-64,-0.11752881780870668,True,True,llm
"NOUN(*, NOUN/nmod:entre)",0.0016127669732125018,0.005276845447763715,0.01809162757692406,0.020004168038747945,-0.003664078474551213,0.003664078474551213,88,419,507,1.6344725111441307,7.77365491651206,13623753.0,1.325322639036013e-50,-0.1921193495622119,True,True,llm
"NOUN(*, NOUN/nmod:sobre, NOUN/nmod:sobre)",0.0004074369235331354,0.004012219371780027,0.0066354093795301695,0.01713487293781867,-0.0036047824482468914,0.0036047824482468914,27,324,351,0.5014858841010401,6.01113172541744,13711036.0,2.9489802716062123e-58,-0.2774418151915297,True,True,llm
"VERB(ADP/mark, *)",0.003779412471149809,0.007355459779534444,0.01995046818609174,0.022397292308722377,-0.003576047308384635,0.003576047308384635,245,656,901,4.550520059435364,12.170686456400743,13431152.0,4.820785579049805e-44,-0.16860834893043736,True,True,llm
"NOUN(*, NOUN/nmod:de, PRON/ref)",0.0070419424612726145,0.010596591251248238,0.023514155241614283,0.021853398728613877,-0.0035546487899756236,0.0035546487899756236,573,1221,1794,10.642644873699851,22.653061224489797,12896349.5,1.4960553005887078e-53,-0.15659955917869028,True,True,llm
"NOUN(*, NOUN/conj:mas)",0.0007001391837352676,0.004216610149789563,0.008298272500199924,0.017324788497317733,-0.003516470966054295,0.003516470966054295,48,349,397,0.8915304606240714,6.474953617810761,13701411.0,3.795608492195222e-53,-0.25888279450478796,True,True,llm
"NOUN(*, PROPN/nmod:a)",0.004142125914775256,0.007546088088804323,0.021992743933629752,0.022004034838722618,-0.0034039621740290663,0.0034039621740290663,240,688,928,4.457652303120357,12.764378478664193,13345997.0,1.1320206313354124e-49,-0.15473687651320478,True,True,llm
"ADJ(NOUN/nsubj, *)",0.007139105268537209,0.010484176988738875,0.025910220148962434,0.023786998709694116,-0.0033450717202016663,0.0033450717202016663,517,1095,1612,9.602526002971768,20.31539888682746,13060364.5,1.8469509988153212e-47,-0.1344953760069852,True,True,llm
"PROPN(*, NOUN/conj:e)",0.0051708704758866636,0.00850284596292533,0.02165671657625083,0.02141135492558816,-0.0033319754870386664,0.0033319754870386664,355,879,1234,6.593610698365527,16.307977736549166,13178801.5,2.7290475960032017e-50,-0.15472814546514557,True,True,llm
"VERB(*, ADJ/ccomp)",0.0010416792459734521,0.004357832445095084,0.011461624989415596,0.018359998120901215,-0.003316153199121632,0.003316153199121632,54,326,380,1.0029717682020802,6.0482374768089056,13781432.0,2.8095461868168004e-45,-0.2166776308024946,True,True,llm
"NOUN(*, NOUN/nmod:como, NOUN/nmod:como)",0.0005012392004925604,0.0038134810729549135,0.007820037763594396,0.015754879247724732,-0.003312241872462353,0.003312241872462353,31,337,368,0.575780089153046,6.252319109461967,13687527.5,5.900280762611437e-59,-0.26631675858356596,True,True,llm
"NOUN(*, NOUN/nmod:de, PROPN/nmod:em)",0.003820435905911604,0.006989452655353217,0.023265459860152177,0.020411696828732662,-0.003169016749441613,0.003169016749441613,224,676,900,4.160475482912333,12.541743970315398,13332816.0,3.751242477975511e-52,-0.14480219359747265,True,True,llm
"NOUN(*, PROPN/nmod:contra)",0.002338306380148967,0.0054659803424735925,0.020725062622233007,0.021003982529449433,-0.0031276739623246255,0.0031276739623246255,97,408,505,1.8016344725111442,7.569573283858998,13684918.0,2.961291174608754e-44,-0.14990058296582515,True,True,llm
"NOUN(*, NOUN/nmod:por)",0.005542844930867252,0.008667970105535744,0.024917523594532018,0.02150046130289167,-0.0031251251746684918,0.0031251251746684918,376,909,1285,6.983655274888559,16.86456400742115,13143083.0,3.8514633826703295e-51,-0.13428810587766266,True,True,llm
"NOUN(*, PROPN/nmod:como)",0.0005887625786527953,0.003655247059568345,0.009007010638472625,0.01607806900828494,-0.0030664844809155495,0.0030664844809155495,29,301,330,0.5386329866270431,5.584415584415584,13780089.5,8.090874505659586e-52,-0.2353165100459862,True,True,llm
"NOUN(*, PROPN/nmod:de, NOUN/conj:e)",0.0025496838950713123,0.0054782726222776966,0.017235363519271244,0.01855626636788904,-0.0029285887272063843,0.0029285887272063843,144,497,641,2.674591381872214,9.220779220779221,13578359.0,5.3484650952206646e-45,-0.16353523964588948,True,True,llm
"NOUN(*, NOUN/nmod:entre, NOUN/nmod:entre)",0.0015848874026684358,0.0044618486800147095,0.014504011978297902,0.018206109760881193,-0.0028769612773462735,0.0028769612773462735,81,361,442,1.5044576523031203,6.6975881261595545,13762974.5,2.5342641821338537e-41,-0.17479055975225338,True,True,llm
"NOUN(*, NOUN/conj:e, NOUN/nmod:de)",0.0026398258402461788,0.005484391792772776,0.016172235528902294,0.017923996325678534,-0.0028445659525265974,0.0028445659525265974,181,534,715,3.361812778603269,9.907235621521336,13578242.0,8.350467262930874e-41,-0.1666353709440533,True,True,llm
"PROPN(*, PROPN/conj:e, PROPN/conj:e)",0.0029092996279221676,0.005624432467552651,0.01858404668056718,0.019459723832651765,-0.002715132839630483,0.002715132839630483,170,505,675,3.1575037147102525,9.369202226345083,13626174.0,7.878070730512e-39,-0.1426995187455197,True,True,llm
"VERB(SCONJ/mark, NOUN/nsubj, *)",0.002544965020978175,0.005224476536390988,0.016103609221244267,0.01904931210098642,-0.0026795115154128126,0.0026795115154128126,155,439,594,2.8789004457652303,8.144712430426717,13759658.5,7.055266044177119e-32,-0.15191642867879826,True,True,llm
"NOUN(*, PROPN/nmod:de, PRON/ref)",0.0034525617563347416,0.006110759521318785,0.019860835848839933,0.019560541701302486,-0.0026581977649840437,0.0026581977649840437,199,564,763,3.696136701337296,10.463821892393321,13557868.0,3.85560380795102e-40,-0.13485681170496142,True,True,llm
"ADJ(*, VERB/advcl:para)",0.001063350215820333,0.0037053454072626295,0.014660140817554644,0.018458427765225504,-0.0026419951914422963,0.0026419951914422963,51,254,305,0.9472511144130757,4.712430426716141,13964851.0,6.904120536582451e-32,-0.15850862325793913,True,True,llm
"VERB(*, VERB/advcl)",0.0011296247132036336,0.0036937593476460435,0.013056478107245903,0.016743698474806345,-0.00256413463444241,0.00256413463444241,52,286,338,0.9658246656760773,5.3061224489795915,13883620.0,8.923665632889849e-38,-0.17078619459728536,True,True,llm
"VERB(*, NOUN/obl:entre)",0.0010890069262254505,0.00365265208811072,0.014330590512030653,0.01801233051008477,-0.0025636451618852693,0.0025636451618852693,49,252,301,0.9101040118870728,4.675324675324675,13965131.0,3.0243869093926796e-32,-0.15751172479197562,True,True,llm
"VERB(VERB/advcl:embora, *)",0.0001645460154519402,0.0027000279526514623,0.004411531343122761,0.01506944924736525,-0.002535481937199522,0.002535481937199522,11,188,199,0.20430906389301634,3.4879406307977736,14033287.0,9.949056702438902e-37,-0.2283616094443256,True,True,llm
"NOUN(*, NOUN/nmod:como)",0.001260530872322104,0.003791283788914517,0.011616521755625935,0.015950819322043282,-0.002530752916592413,0.002530752916592413,80,326,406,1.485884101040119,6.0482374768089056,13851965.0,4.641424327690765e-35,-0.18137702122359528,True,True,llm
"NOUN(*, ADV/ref)",0.003801886073465831,0.006314332696144707,0.02014557763935945,0.019469510502110213,-0.0025124466226788757,0.0025124466226788757,239,601,840,4.439078751857355,11.150278293135436,13568139.5,4.033071372652456e-36,-0.12682444753954641,True,True,llm
"NOUN(*, NOUN/nmod:de, VERB/acl:para)",0.0012359615894454866,0.0036923575214963486,0.012773576571869977,0.017253050506525525,-0.002456395932050862,0.002456395932050862,60,277,337,1.1144130757800892,5.139146567717996,13930344.0,1.1050847225719725e-32,-0.16182367068538697,True,True,llm
"VERB(*, VERB/advcl:após)",0.0022283356049539148,0.0046728642284717195,0.019421438317421925,0.019819807093789114,-0.0024445286235178047,0.0024445286235178047,95,351,446,1.764487369985141,6.512059369202226,13830279.5,3.1731745605931913e-34,-0.12458333789171004,True,True,llm
"VERB(*, VERB/xcomp)",0.004314894659079523,0.006706385210618079,0.01992508935621856,0.01998190735756455,-0.0023914905515385557,0.0023914905515385557,301,647,948,5.590638930163447,12.003710575139147,13614859.5,1.5672840565290675e-29,-0.11985307462781838,True,True,llm
"VERB(*, NOUN/obl:sobre)",0.004418088184974085,0.006802039657757024,0.024412389764978323,0.02143814574566182,-0.002383951472782939,0.002383951472782939,237,584,821,4.4019316493313525,10.834879406307978,13609075.0,7.27990227056883e-34,-0.10376984772162655,True,True,llm
"ADJ(*, NOUN/obl:com)",0.002923232010931107,0.005253970272456772,0.017908067377311064,0.019146008667973155,-0.0023307382615256646,0.0023307382615256646,172,440,612,3.1946508172362558,8.16326530612245,13804055.0,1.1497571472126154e-27,-0.12573184138504506,True,True,llm
"ADV(*, VERB/acl:de)",0.004927384366666394,0.007252818009779624,0.022629141758579004,0.021102740639941286,-0.0023254336431132294,0.0023254336431132294,333,694,1027,6.184992570579495,12.87569573283859,13578182.0,9.460408670696644e-30,-0.10628485735588385,True,True,llm
"VERB(PROPN/nsubj, *)",0.01907150686169395,0.021350416701818403,0.04250273532143942,0.03127087805092011,-0.0022789098401244517,0.0022789098401244517,1311,2345,3656,24.34992570579495,43.506493506493506,12396268.5,2.4847205435050988e-54,-0.06107735242896502,True,True,llm
"VERB(*, NOUN/ccomp)",0.0013570556153230928,0.0036169968956841023,0.012507467050416797,0.016359081584361286,-0.0022599412803610093,0.0022599412803610093,78,283,361,1.4487369985141159,5.250463821892393,13962291.0,1.415550995686279e-27,-0.15520310379344904,True,True,llm
"VERB(NOUN/obl:com, *)",0.002770459690238951,0.004978448652245361,0.017677740382758676,0.01791189741008907,-0.00220798896200641,0.00220798896200641,167,447,614,3.1017830609212482,8.293135435992578,13771825.5,5.232998747920135e-30,-0.12407775469508621,True,True,llm
"PROPN(*, ADV/ref)",0.0014041299302629158,0.0035991716294801633,0.012976301637231222,0.016351081414436006,-0.0021950416992172475,0.0021950416992172475,79,286,365,1.4673105497771173,5.3061224489795915,13957581.0,9.599742666722262e-28,-0.1487109432212668,True,True,llm
"NOUN(*, PROPN/nmod:de, PROPN/nmod:de)",0.004734281658209056,0.006927026682734125,0.022053365149398443,0.021266670507977464,-0.002192745024525069,0.002192745024525069,295,657,952,5.479197622585438,12.189239332096475,13583904.5,2.232387695007081e-31,-0.10121799348627433,True,True,llm
"NOUN(*, VERB/acl:de)",0.012848862020368638,0.015028325270932289,0.03171117457123426,0.025564114598629874,-0.002179463250563651,0.002179463250563651,1030,1792,2822,19.13075780089153,33.246753246753244,12840892.0,8.940825614274669e-41,-0.07567027556827356,True,True,llm
"VERB(NOUN/obl:em, *, VERB/conj:mas)",0.00014709735154493564,0.002326555713527259,0.003651271688460542,0.013874772732918542,-0.0021794583619823235,0.0021794583619823235,9,163,172,0.16716196136701336,3.0241187384044528,14095605.5,3.032555662145612e-32,-0.2148312837516517,True,True,llm
"NOUN(*, NOUN/nmod:com, NOUN/nmod:com)",0.0009659391683418546,0.003135302446424857,0.010525994577577906,0.015421211621371937,-0.0021693632780830025,0.0021693632780830025,59,245,304,1.0958395245170878,4.545454545454546,14010587.5,4.14490177181193e-27,-0.16431497928105854,True,True,llm
"NOUN(*, NOUN/nmod:em, NOUN/nmod:em)",0.0013418347765498005,0.003494102484478962,0.01246574744674979,0.016371676126157808,-0.0021522677079291617,0.0021522677079291617,81,275,356,1.5044576523031203,5.1020408163265305,13990470.5,2.721630428524678e-25,-0.14791839951980768,True,True,llm
"NOUN(ADP/case, *, NOUN/nmod:em)",0.001052665436994099,0.0032010955315162023,0.010810177239488317,0.014726816033685388,-0.0021484300945221035,0.0021484300945221035,65,270,335,1.2072808320950965,5.009276437847866,13961063.0,1.2090598772867311e-29,-0.16631549674301593,True,True,llm
"VERB(NOUN/nsubj, *, NOUN/obl:com)",0.0034882229560950955,0.005572719499347058,0.019520223398677563,0.018502189484597895,-0.0020844965432519624,0.0020844965432519624,217,529,746,4.030460624071322,9.814471243042671,13696439.5,2.3355158225279807e-30,-0.1096063938107819,True,True,llm
"VERB(*, NOUN/obl:agent)",0.00138976471989885,0.0034619680787095018,0.012742040010108726,0.015773659599242148,-0.0020722033588106517,0.0020722033588106517,82,285,367,1.5230312035661218,5.287569573283859,13967100.0,1.0155286825754049e-26,-0.14452326329881485,True,True,llm
"VERB(PROPN/nsubj, *, VERB/advcl:para)",0.0016105381990583804,0.0036305694015784677,0.017389763852618447,0.017917065595150192,-0.0020200312025200873,0.0020200312025200873,69,258,327,1.2815750371471026,4.786641929499073,14006048.0,8.400119763944511e-26,-0.1144144624970453,True,True,llm
"VERB(*, PROPN/obl:como)",0.0011788455227719026,0.003173185350416902,0.013448418514106955,0.01604680322247037,-0.0019943398276449993,0.0019943398276449993,52,238,290,0.9658246656760773,4.415584415584416,14012686.0,4.436661162246255e-28,-0.13470967032225437,True,True,llm
"VERB(NOUN/ccomp:speech, *)",0.0004028997123074392,0.0023868633998789454,0.007584663022243984,0.0143484243638534,-0.0019839636875715063,0.0019839636875715063,18,165,183,0.3343239227340267,3.061224489795918,14114947.0,8.196024943553047e-28,-0.17287699639682436,True,True,llm
"VERB(*, NOUN/obl:sob)",0.0006993666477341897,0.0026717418424807853,0.009817405446743881,0.014472654988115894,-0.0019723751947465958,0.0019723751947465958,31,205,236,0.575780089153046,3.803339517625232,14043740.5,4.728831048307533e-30,-0.1594989986982977,True,True,llm
"NOUN(*, NOUN/conj:e, NOUN/nmod:em)",0.0006557146106427789,0.0025801931102412416,0.008710930878576103,0.014311608944785373,-0.0019244784995984627,0.0019244784995984627,40,193,233,0.7429420505200595,3.580705009276438,14098579.0,4.86428428262978e-24,-0.16244447552812694,True,True,llm
"VERB(*, ADJ/conj:mas)",0.0005981482037890757,0.0025005085681853887,0.00916040073711117,0.015383959813029069,-0.0019023603643963131,0.0019023603643963131,30,169,199,0.5572065378900446,3.1354359925788495,14136527.0,3.5128976953347444e-23,-0.15025887834313936,True,True,llm
"PROPN(*, PROPN/nmod:de)",0.011040612377413998,0.012939315455127045,0.033479650627041335,0.02652836960608973,-0.0018987030777130477,0.0018987030777130477,719,1369,2088,13.354383358098069,25.398886827458256,13004179.5,1.195871856214787e-41,-0.06286129012165928,True,True,llm
