file_name,file_path,author_type,word_count,matched_words,dictionary_coverage,function (Function Words),pronoun (Pronouns),ppron (Personal Pronouns),i (I),we (We),you (You),shehe (SheHe),they (They),ipron (Impersonal Pronouns),article (Articles),prep (Prepositions),auxverb (Auxiliary Verbs),adverb (Adverbs),conj (Conjunctions),negate (Negations),verb (Verbs),adj (Adjectives),compare (Comparisons),interrog (Interrogatives),number (Numbers),quant (Quantifiers),affect (Affect),posemo (Positive Emotions),negemo (Negative Emotions),anx (Anx),anger (Anger),sad (Sad),social (Social),family (Family),friend (Friends),female (Female),male (Male),cogproc (Cognitive Processes),insight (Insight),cause (Causal),discrep (Discrepancies),tentat (Tentative),certain (Certainty),differ (Differentiation),percept (Perceptual Processes),see (See),hear (Hear),feel (Feel),bio (Biological Processes),body (Body),health (Health),sexual (Sexual),ingest (Ingest),drives (Drives),affiliation (Affiliation),achieve (Achievement),power (Power),reward (Reward),risk (Risk),focuspast (Past Focus),focuspresent (Present Focus),focusfuture (Future Focus),relativ (Relativity),motion (Motion),space (Space),time (Time),work (Work),leisure (Leisure),home (Home),money (Money),relig (Religion),death (Death),informal (Informal Language),swear (Swear),netspeak (Netspeak),assent (Assent),nonflu (Nonfluencies),filler (Filler Words)
1006.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1006.txt,human,85,64,75.29411764705883,51.76470588235294,20.0,15.294117647058824,1.1764705882352942,0.0,2.3529411764705883,10.588235294117647,2.3529411764705883,12.941176470588236,23.529411764705884,25.88235294117647,3.5294117647058822,4.705882352941177,1.1764705882352942,1.1764705882352942,4.705882352941177,3.5294117647058822,1.1764705882352942,0.0,1.1764705882352942,1.1764705882352942,9.411764705882353,4.705882352941177,4.705882352941177,0.0,1.1764705882352942,1.1764705882352942,11.764705882352942,1.1764705882352942,1.1764705882352942,0.0,1.1764705882352942,7.0588235294117645,1.1764705882352942,1.1764705882352942,0.0,0.0,2.3529411764705883,2.3529411764705883,2.3529411764705883,1.1764705882352942,0.0,1.1764705882352942,1.1764705882352942,1.1764705882352942,0.0,0.0,0.0,14.117647058823529,4.705882352941177,0.0,5.882352941176471,1.1764705882352942,3.5294117647058822,0.0,4.705882352941177,0.0,5.882352941176471,1.1764705882352942,4.705882352941177,2.3529411764705883,4.705882352941177,1.1764705882352942,0.0,0.0,0.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0
1007.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1007.txt,human,275,194,70.54545454545455,48.72727272727273,23.636363636363637,11.636363636363637,5.454545454545454,0.0,0.7272727272727273,5.454545454545454,0.7272727272727273,17.09090909090909,12.727272727272727,13.454545454545455,4.0,11.636363636363637,8.363636363636363,2.5454545454545454,13.454545454545455,3.6363636363636362,2.1818181818181817,2.909090909090909,2.5454545454545454,1.4545454545454546,6.545454545454546,2.5454545454545454,2.909090909090909,0.36363636363636365,0.36363636363636365,1.0909090909090908,6.909090909090909,0.7272727272727273,0.0,1.4545454545454546,1.4545454545454546,8.363636363636363,1.0909090909090908,1.8181818181818181,1.8181818181818181,1.4545454545454546,0.36363636363636365,4.0,6.181818181818182,1.8181818181818181,4.363636363636363,0.0,5.090909090909091,0.36363636363636365,3.6363636363636362,0.0,1.0909090909090908,7.636363636363637,0.7272727272727273,0.36363636363636365,4.7272727272727275,3.6363636363636362,0.7272727272727273,0.0,7.2727272727272725,2.1818181818181817,11.272727272727273,5.090909090909091,6.545454545454546,1.4545454545454546,2.909090909090909,1.4545454545454546,0.0,0.0,0.0,0.0,1.4545454545454546,0.7272727272727273,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
1008.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1008.txt,human,104,68,65.38461538461539,46.15384615384615,17.307692307692307,11.538461538461538,0.0,0.0,0.9615384615384616,9.615384615384615,0.9615384615384616,15.384615384615385,20.192307692307693,19.23076923076923,5.769230769230769,7.6923076923076925,6.730769230769231,1.9230769230769231,12.5,0.9615384615384616,2.8846153846153846,2.8846153846153846,2.8846153846153846,0.0,2.8846153846153846,0.9615384615384616,1.9230769230769231,0.0,0.9615384615384616,0.9615384615384616,2.8846153846153846,0.0,0.0,0.0,0.0,9.615384615384615,1.9230769230769231,4.8076923076923075,0.0,0.9615384615384616,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.9615384615384616,0.0,0.0,0.0,0.9615384615384616,7.6923076923076925,0.0,0.9615384615384616,4.8076923076923075,1.9230769230769231,1.9230769230769231,3.8461538461538463,7.6923076923076925,1.9230769230769231,11.538461538461538,4.8076923076923075,4.8076923076923075,6.730769230769231,3.8461538461538463,1.9230769230769231,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1009.txt,human,258,171,66.27906976744185,43.41085271317829,12.015503875968992,8.13953488372093,0.0,0.3875968992248062,0.0,6.976744186046512,0.7751937984496124,10.465116279069768,12.4031007751938,25.58139534883721,3.10077519379845,5.813953488372093,6.976744186046512,0.3875968992248062,9.30232558139535,1.550387596899225,1.1627906976744187,3.10077519379845,2.3255813953488373,1.1627906976744187,1.550387596899225,1.550387596899225,0.0,0.0,0.0,0.0,4.263565891472868,0.3875968992248062,0.0,0.0,1.937984496124031,6.976744186046512,0.7751937984496124,2.7131782945736433,1.550387596899225,1.1627906976744187,0.7751937984496124,1.550387596899225,0.3875968992248062,0.3875968992248062,0.0,0.0,1.1627906976744187,0.0,0.7751937984496124,0.0,0.3875968992248062,12.015503875968992,1.550387596899225,1.1627906976744187,5.813953488372093,3.10077519379845,3.488372093023256,3.875968992248062,4.651162790697675,0.0,12.4031007751938,5.038759689922481,6.976744186046512,5.038759689922481,3.488372093023256,0.0,0.0,4.651162790697675,0.0,0.0,0.7751937984496124,0.0,0.3875968992248062,0.0,0.0,0.3875968992248062
101.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/101.txt,human,248,144,58.064516129032256,33.87096774193548,6.451612903225806,4.435483870967742,0.0,0.0,0.0,4.435483870967742,0.0,6.451612903225806,12.903225806451612,22.580645161290324,2.8225806451612905,1.6129032258064515,5.241935483870968,0.0,6.048387096774194,6.451612903225806,6.048387096774194,1.2096774193548387,0.8064516129032258,0.8064516129032258,4.838709677419355,4.838709677419355,0.0,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,4.435483870967742,0.0,4.032258064516129,0.0,0.8064516129032258,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.4032258064516129,1.2096774193548387,2.0161290322580645,1.6129032258064515,0.4032258064516129,4.838709677419355,0.4032258064516129,6.451612903225806,4.838709677419355,2.0161290322580645,3.629032258064516,3.629032258064516,0.0,0.0,4.838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1010.txt,human,194,166,85.56701030927834,55.154639175257735,26.288659793814432,20.103092783505154,0.0,3.6082474226804124,2.0618556701030926,13.402061855670103,3.0927835051546393,16.49484536082474,18.04123711340206,21.649484536082475,6.185567010309279,5.670103092783505,6.701030927835052,1.5463917525773196,12.88659793814433,3.0927835051546393,1.0309278350515463,2.577319587628866,4.123711340206185,2.0618556701030926,5.670103092783505,2.577319587628866,3.0927835051546393,0.0,0.0,0.5154639175257731,12.371134020618557,0.5154639175257731,0.0,1.0309278350515463,2.0618556701030926,10.309278350515465,0.0,4.639175257731959,2.577319587628866,1.0309278350515463,2.0618556701030926,2.0618556701030926,0.5154639175257731,0.0,0.0,0.5154639175257731,2.577319587628866,1.0309278350515463,1.0309278350515463,0.0,0.5154639175257731,13.917525773195877,5.670103092783505,2.577319587628866,3.0927835051546393,4.639175257731959,2.577319587628866,1.5463917525773196,9.278350515463918,0.0,13.402061855670103,5.670103092783505,5.154639175257732,7.731958762886598,3.0927835051546393,0.0,0.0,1.5463917525773196,10.309278350515465,0.5154639175257731,0.0,0.0,0.0,0.0,0.0,0.0
1011.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1011.txt,human,106,77,72.64150943396227,47.16981132075472,18.867924528301888,10.377358490566039,0.0,0.0,0.9433962264150944,10.377358490566039,0.9433962264150944,15.09433962264151,17.92452830188679,20.754716981132077,2.830188679245283,8.49056603773585,8.49056603773585,0.0,12.264150943396226,0.0,0.9433962264150944,3.7735849056603774,3.7735849056603774,0.0,6.60377358490566,0.9433962264150944,5.660377358490566,0.0,2.830188679245283,0.9433962264150944,11.320754716981131,0.0,0.9433962264150944,0.0,2.830188679245283,8.49056603773585,1.8867924528301887,3.7735849056603774,0.9433962264150944,0.9433962264150944,0.0,2.830188679245283,3.7735849056603774,3.7735849056603774,0.0,0.0,3.7735849056603774,0.9433962264150944,2.830188679245283,0.0,0.0,10.377358490566039,3.7735849056603774,0.0,3.7735849056603774,2.830188679245283,2.830188679245283,6.60377358490566,4.716981132075472,0.0,15.09433962264151,6.60377358490566,9.433962264150944,7.547169811320755,0.0,2.830188679245283,0.0,0.0,0.0,0.9433962264150944,1.8867924528301887,0.9433962264150944,0.9433962264150944,0.0,0.0,0.0
1012.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1012.txt,human,653,468,71.66921898928024,49.617151607963244,20.673813169984687,11.944869831546708,0.0,0.30627871362940273,0.6125574272588055,9.95405819295559,2.2970903522205206,17.91730474732006,19.142419601837673,22.511485451761104,3.215926493108729,10.566615620214396,9.188361408882082,1.225114854517611,7.3506891271056665,2.909647779479326,2.6033690658499236,4.287901990811639,3.215926493108729,2.450229709035222,5.51301684532925,3.215926493108729,2.2970903522205206,0.6125574272588055,0.0,0.7656967840735069,6.584992343032159,0.30627871362940273,0.30627871362940273,0.45941807044410415,1.225114854517611,11.0260336906585,0.9188361408882083,3.5222052067381315,2.450229709035222,2.1439509954058193,2.1439509954058193,2.6033690658499236,1.3782542113323124,0.6125574272588055,0.6125574272588055,0.15313935681470137,1.5313935681470139,0.45941807044410415,0.9188361408882083,0.0,0.15313935681470137,10.413476263399694,1.9908116385911179,1.6845329249617151,3.9816232771822357,3.3690658499234303,2.6033690658499236,2.6033690658499236,3.215926493108729,0.6125574272588055,12.710566615620214,3.9816232771822357,7.9632465543644715,4.747320061255743,4.594180704441041,0.45941807044410415,0.30627871362940273,1.5313935681470139,0.0,0.0,0.6125574272588055,0.0,0.45941807044410415,0.15313935681470137,0.0,0.0
1013.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1013.txt,human,95,70,73.6842105263158,47.36842105263158,22.105263157894736,13.68421052631579,0.0,1.0526315789473684,1.0526315789473684,11.578947368421053,0.0,17.894736842105264,16.842105263157894,20.0,6.315789473684211,5.2631578947368425,8.421052631578947,0.0,12.631578947368421,5.2631578947368425,1.0526315789473684,5.2631578947368425,1.0526315789473684,0.0,6.315789473684211,3.1578947368421053,2.1052631578947367,1.0526315789473684,0.0,1.0526315789473684,13.68421052631579,0.0,2.1052631578947367,0.0,5.2631578947368425,4.2105263157894735,1.0526315789473684,0.0,1.0526315789473684,0.0,2.1052631578947367,1.0526315789473684,4.2105263157894735,2.1052631578947367,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473685,3.1578947368421053,0.0,5.2631578947368425,1.0526315789473684,1.0526315789473684,2.1052631578947367,9.473684210526315,1.0526315789473684,7.368421052631579,4.2105263157894735,3.1578947368421053,1.0526315789473684,2.1052631578947367,0.0,0.0,0.0,3.1578947368421053,0.0,1.0526315789473684,0.0,0.0,1.0526315789473684,0.0,0.0
1014.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1014.txt,human,192,154,80.20833333333333,52.083333333333336,21.354166666666668,8.854166666666666,1.0416666666666667,0.0,0.0,7.8125,0.0,17.708333333333332,13.541666666666666,18.229166666666668,4.166666666666667,16.666666666666668,12.5,3.125,14.0625,5.729166666666667,3.125,5.208333333333333,3.125,3.6458333333333335,5.729166666666667,2.0833333333333335,3.6458333333333335,0.0,0.0,0.0,8.854166666666666,0.0,0.5208333333333334,0.0,2.6041666666666665,17.1875,2.6041666666666665,4.6875,3.125,0.5208333333333334,4.6875,3.125,3.125,1.0416666666666667,1.5625,0.5208333333333334,1.5625,0.5208333333333334,0.0,0.0,1.0416666666666667,9.895833333333334,1.0416666666666667,1.0416666666666667,2.0833333333333335,3.6458333333333335,4.166666666666667,3.125,8.333333333333334,0.5208333333333334,8.854166666666666,6.25,4.166666666666667,3.6458333333333335,4.166666666666667,0.0,0.0,0.5208333333333334,2.6041666666666665,0.0,1.0416666666666667,0.0,0.5208333333333334,1.0416666666666667,0.0,0.0
1015.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/FakeTrue.Br-main/fake/1015.txt,human,114,91,79.82456140350877,47.36842105263158,21.05263157894737,15.789473684210526,0.0,0.0,2.6315789473684212,14.912280701754385,2.6315789473684212,15.789473684210526,17.54385964912281,19.29824561403509,4.385964912280702,5.2631578947368425,6.140350877192983,0.8771929824561403,18.42105263157895,0.8771929824561403,0.0,4.385964912280702,0.0,0.0,6.140350877192983,1.7543859649122806,3.508771929824561,0.0,3.508771929824561,0.0,14.035087719298245,0.0,0.8771929824561403,0.0,2.6315789473684212,8.771929824561404,1.7543859649122806,0.8771929824561403,2.6315789473684212,2.6315789473684212,1.7543859649122806,2.6315789473684212,12.280701754385966,11.403508771929825,0.8771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,7.894736842105263,2.6315789473684212,1.7543859649122806,3.508771929824561,0.0,0.0,1.7543859649122806,10.526315789473685,0.8771929824561403,8.771929824561404,4.385964912280702,4.385964912280702,0.8771929824561403,2.6315789473684212,0.8771929824561403,0.0,0.0,0.0,3.508771929824561,0.8771929824561403,0.0,0.0,0.0,0.8771929824561403,0.8771929824561403
